,Date,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN
2056,2018-02-26,70.58000183105469,55.0,114.8499984741211,178.97000122070312,121.54000091552734,100.58000183105469,273.17999267578125,60.529998779296875,164.74000549316406
2057,2018-02-27,69.0,54.2599983215332,109.80000305175781,178.38999938964844,118.26000213623047,97.63999938964844,271.25,60.54999923706055,162.5500030517578
2058,2018-02-28,68.58999633789062,54.25,114.25,178.1199951171875,115.83000183105469,95.16000366210938,268.17999267578125,60.33000183105469,161.00999450683594
2059,2018-03-01,67.37999725341797,53.47999954223633,117.51000213623047,175.0,113.83999633789062,93.30000305175781,265.7099914550781,58.790000915527344,156.14999389648438
2060,2018-03-02,67.51000213623047,53.18000030517578,116.06999969482422,176.2100067138672,115.04000091552734,93.95999908447266,275.1300048828125,59.459999084472656,157.5
2061,2018-03-05,67.55000305175781,53.189998626708984,116.36000061035156,176.82000732421875,115.66000366210938,94.9000015258789,279.2699890136719,60.369998931884766,158.85000610351562
2062,2018-03-06,68.11000061035156,53.56999969482422,118.58999633789062,176.6699981689453,114.55999755859375,94.69999694824219,281.5400085449219,60.880001068115234,158.02999877929688
2063,2018-03-07,69.69999694824219,54.11000061035156,116.7699966430664,175.02999877929688,114.72000122070312,95.5999984741211,285.3800048828125,61.290000915527344,158.5500030517578
2064,2018-03-08,69.8499984741211,54.790000915527344,115.75,176.94000244140625,117.01000213623047,96.23999786376953,288.6000061035156,61.869998931884766,158.5
2065,2018-03-09,71.12999725341797,56.06999969482422,118.86000061035156,179.97999572753906,119.29000091552734,99.0,294.5199890136719,63.599998474121094,161.50999450683594
2066,2018-03-12,70.70999908447266,56.5,118.41000366210938,181.72000122070312,118.30000305175781,100.29000091552734,294.739990234375,63.619998931884766,161.69000244140625
2067,2018-03-13,70.68000030517578,56.22999954223633,119.0,179.97000122070312,119.75,100.5999984741211,293.1700134277344,63.20000076293945,162.49000549316406
