gvkey,iid,datadate,tic,conm,cshoc,cshtrd,eps,epsmo,prccd,exchg,spcindcd,spcseccd
003851,03,20170822,DAL,DELTA AIR LINES INC,724030000.0000,6740309.0000,5.0800,6,47.1500,11,605,600
003851,03,20170823,DAL,DELTA AIR LINES INC,724030000.0000,10985380.0000,5.0800,6,46.1800,11,605,600
003851,03,20170824,DAL,DELTA AIR LINES INC,724030000.0000,13777340.0000,5.0800,6,45.2100,11,605,600
003851,03,20170825,DAL,DELTA AIR LINES INC,724030000.0000,13935730.0000,5.0800,6,46.6800,11,605,600
003851,03,20170828,DAL,DELTA AIR LINES INC,724030000.0000,7812682.0000,5.0800,6,46.9500,11,605,600
003851,03,20170829,DAL,DELTA AIR LINES INC,724030000.0000,5648081.0000,5.0800,6,46.6200,11,605,600
003851,03,20170830,DAL,DELTA AIR LINES INC,724030000.0000,5956676.0000,5.0800,6,46.8300,11,605,600
003851,03,20170831,DAL,DELTA AIR LINES INC,724030000.0000,5936967.0000,5.0800,6,47.1900,11,605,600
003851,03,20170901,DAL,DELTA AIR LINES INC,724030000.0000,6099505.0000,5.0800,6,47.5200,11,605,600
003851,03,20170905,DAL,DELTA AIR LINES INC,724030000.0000,11393260.0000,5.0800,6,45.8400,11,605,600
003851,03,20170906,DAL,DELTA AIR LINES INC,724030000.0000,18674390.0000,5.0800,6,47.3900,11,605,600
003851,03,20170907,DAL,DELTA AIR LINES INC,724030000.0000,7328140.0000,5.0800,6,47.1200,11,605,600
003851,03,20170908,DAL,DELTA AIR LINES INC,724030000.0000,6110612.0000,5.0800,6,47.4500,11,605,600
003851,03,20170911,DAL,DELTA AIR LINES INC,724030000.0000,12512090.0000,5.0800,6,48.8200,11,605,600
003851,03,20170912,DAL,DELTA AIR LINES INC,724030000.0000,5813022.0000,5.0800,6,49.0400,11,605,600
003851,03,20170913,DAL,DELTA AIR LINES INC,724030000.0000,6244799.0000,5.0800,6,48.9800,11,605,600
003851,03,20170914,DAL,DELTA AIR LINES INC,724030000.0000,6280206.0000,5.0800,6,48.2700,11,605,600
003851,03,20170915,DAL,DELTA AIR LINES INC,724030000.0000,17746000.0000,5.0800,6,48.2500,11,605,600
003851,03,20170918,DAL,DELTA AIR LINES INC,724030000.0000,6010733.0000,5.0800,6,47.9600,11,605,600
003851,03,20170919,DAL,DELTA AIR LINES INC,724030000.0000,6780032.0000,5.0800,6,47.9000,11,605,600
003851,03,20170920,DAL,DELTA AIR LINES INC,724030000.0000,5535044.0000,5.0800,6,48.0400,11,605,600
003851,03,20170921,DAL,DELTA AIR LINES INC,724030000.0000,6235610.0000,5.0800,6,48.1600,11,605,600
003851,03,20170922,DAL,DELTA AIR LINES INC,724030000.0000,4601510.0000,5.0800,6,48.4700,11,605,600
003851,03,20170925,DAL,DELTA AIR LINES INC,724030000.0000,5844644.0000,5.0800,6,48.3200,11,605,600
003851,03,20170926,DAL,DELTA AIR LINES INC,724030000.0000,5223259.0000,5.0800,6,48.5000,11,605,600
003851,03,20170927,DAL,DELTA AIR LINES INC,724030000.0000,11646030.0000,5.0800,6,47.7200,11,605,600
003851,03,20170928,DAL,DELTA AIR LINES INC,724030000.0000,8308410.0000,5.0800,6,48.3100,11,605,600
003851,03,20170929,DAL,DELTA AIR LINES INC,724030000.0000,5524411.0000,5.0800,6,48.2200,11,605,600
003851,03,20171002,DAL,DELTA AIR LINES INC,724030000.0000,8596694.0000,5.0800,6,48.0700,11,605,600
003851,03,20171003,DAL,DELTA AIR LINES INC,724030000.0000,16052400.0000,5.0800,6,51.2500,11,605,600
003851,03,20171004,DAL,DELTA AIR LINES INC,724030000.0000,8197174.0000,5.0800,6,51.5600,11,605,600
003851,03,20171005,DAL,DELTA AIR LINES INC,724030000.0000,5276137.0000,5.0800,6,51.6800,11,605,600
003851,03,20171006,DAL,DELTA AIR LINES INC,724030000.0000,6660630.0000,5.0800,6,52.0100,11,605,600
003851,03,20171009,DAL,DELTA AIR LINES INC,724030000.0000,4614453.0000,5.0800,6,51.7400,11,605,600
003851,03,20171010,DAL,DELTA AIR LINES INC,724030000.0000,11305280.0000,5.0800,6,52.7000,11,605,600
003851,03,20171011,DAL,DELTA AIR LINES INC,724030000.0000,11803300.0000,5.0200,9,53.0700,11,605,600
003851,03,20171012,DAL,DELTA AIR LINES INC,712973000.0000,5844536.0000,5.0200,9,53.1100,11,605,600
003851,03,20171013,DAL,DELTA AIR LINES INC,712973000.0000,7215873.0000,5.0200,9,53.9600,11,605,600
003851,03,20171016,DAL,DELTA AIR LINES INC,712973000.0000,4797378.0000,5.0200,9,53.6200,11,605,600
003851,03,20171017,DAL,DELTA AIR LINES INC,712973000.0000,6537381.0000,5.0200,9,52.7600,11,605,600
003851,03,20171018,DAL,DELTA AIR LINES INC,712973000.0000,5382428.0000,5.0200,9,52.8600,11,605,600
003851,03,20171019,DAL,DELTA AIR LINES INC,712973000.0000,9538898.0000,5.0200,9,52.2700,11,605,600
003851,03,20171020,DAL,DELTA AIR LINES INC,712973000.0000,6685039.0000,5.0200,9,53.2700,11,605,600
003851,03,20171023,DAL,DELTA AIR LINES INC,712973000.0000,4079407.0000,5.0200,9,52.2800,11,605,600
003851,03,20171024,DAL,DELTA AIR LINES INC,712973000.0000,5282616.0000,5.0200,9,53.1800,11,605,600
003851,03,20171025,DAL,DELTA AIR LINES INC,712973000.0000,6022989.0000,5.0200,9,52.2400,11,605,600
003851,03,20171026,DAL,DELTA AIR LINES INC,712973000.0000,10912110.0000,5.0200,9,50.9300,11,605,600
003851,03,20171027,DAL,DELTA AIR LINES INC,712973000.0000,7572623.0000,5.0200,9,50.5600,11,605,600
003851,03,20171030,DAL,DELTA AIR LINES INC,712973000.0000,3959908.0000,5.0200,9,50.3300,11,605,600
003851,03,20171031,DAL,DELTA AIR LINES INC,712973000.0000,4748472.0000,5.0200,9,50.0300,11,605,600
003851,03,20171101,DAL,DELTA AIR LINES INC,712973000.0000,5830066.0000,5.0200,9,50.3500,11,605,600
003851,03,20171102,DAL,DELTA AIR LINES INC,712973000.0000,6421697.0000,5.0200,9,50.3400,11,605,600
003851,03,20171103,DAL,DELTA AIR LINES INC,712973000.0000,4138250.0000,5.0200,9,50.4000,11,605,600
003851,03,20171106,DAL,DELTA AIR LINES INC,712973000.0000,6208869.0000,5.0200,9,50.5700,11,605,600
003851,03,20171107,DAL,DELTA AIR LINES INC,712973000.0000,4296590.0000,5.0200,9,49.9100,11,605,600
003851,03,20171108,DAL,DELTA AIR LINES INC,712973000.0000,3511791.0000,5.0200,9,50.0600,11,605,600
003851,03,20171109,DAL,DELTA AIR LINES INC,712973000.0000,5591651.0000,5.0200,9,49.1900,11,605,600
003851,03,20171110,DAL,DELTA AIR LINES INC,712973000.0000,7034442.0000,5.0200,9,48.8900,11,605,600
003851,03,20171113,DAL,DELTA AIR LINES INC,712973000.0000,5174170.0000,5.0200,9,48.8600,11,605,600
003851,03,20171114,DAL,DELTA AIR LINES INC,712973000.0000,4855688.0000,5.0200,9,48.9000,11,605,600
003851,03,20171115,DAL,DELTA AIR LINES INC,712973000.0000,6315479.0000,5.0200,9,49.3300,11,605,600
003851,03,20171116,DAL,DELTA AIR LINES INC,712973000.0000,6967161.0000,5.0200,9,50.4500,11,605,600
003851,03,20171117,DAL,DELTA AIR LINES INC,712973000.0000,4864626.0000,5.0200,9,49.8200,11,605,600
003851,03,20171120,DAL,DELTA AIR LINES INC,712973000.0000,4254634.0000,5.0200,9,49.7900,11,605,600
003851,03,20171121,DAL,DELTA AIR LINES INC,712973000.0000,4657346.0000,5.0200,9,50.6700,11,605,600
003851,03,20171122,DAL,DELTA AIR LINES INC,712973000.0000,4159834.0000,5.0200,9,50.4100,11,605,600
003851,03,20171124,DAL,DELTA AIR LINES INC,712973000.0000,1841234.0000,5.0200,9,50.1100,11,605,600
003851,03,20171127,DAL,DELTA AIR LINES INC,712973000.0000,5031780.0000,5.0200,9,49.5900,11,605,600
003851,03,20171128,DAL,DELTA AIR LINES INC,712973000.0000,8412351.0000,5.0200,9,50.5800,11,605,600
003851,03,20171129,DAL,DELTA AIR LINES INC,712973000.0000,10925610.0000,5.0200,9,52.1000,11,605,600
003851,03,20171130,DAL,DELTA AIR LINES INC,712973000.0000,9345980.0000,5.0200,9,52.9200,11,605,600
003851,03,20171201,DAL,DELTA AIR LINES INC,712973000.0000,8853092.0000,5.0200,9,52.0600,11,605,600
003851,03,20171204,DAL,DELTA AIR LINES INC,712973000.0000,8857502.0000,5.0200,9,52.9100,11,605,600
003851,03,20171205,DAL,DELTA AIR LINES INC,712973000.0000,5529663.0000,5.0200,9,52.3900,11,605,600
003851,03,20171206,DAL,DELTA AIR LINES INC,712973000.0000,4179123.0000,5.0200,9,52.3000,11,605,600
003851,03,20171207,DAL,DELTA AIR LINES INC,712973000.0000,7114019.0000,5.0200,9,53.4100,11,605,600
003851,03,20171208,DAL,DELTA AIR LINES INC,712973000.0000,6636668.0000,5.0200,9,53.4600,11,605,600
003851,03,20171211,DAL,DELTA AIR LINES INC,712973000.0000,7252421.0000,5.0200,9,54.3700,11,605,600
003851,03,20171212,DAL,DELTA AIR LINES INC,712973000.0000,5765222.0000,5.0200,9,53.6200,11,605,600
003851,03,20171213,DAL,DELTA AIR LINES INC,712973000.0000,6266321.0000,5.0200,9,53.6300,11,605,600
003851,03,20171214,DAL,DELTA AIR LINES INC,712973000.0000,13565340.0000,5.0200,9,55.2500,11,605,600
003851,03,20171215,DAL,DELTA AIR LINES INC,712973000.0000,14376660.0000,5.0200,9,56.1000,11,605,600
003851,03,20171218,DAL,DELTA AIR LINES INC,712973000.0000,8664728.0000,5.0200,9,56.0700,11,605,600
003851,03,20171219,DAL,DELTA AIR LINES INC,712973000.0000,6444026.0000,5.0200,9,55.7500,11,605,600
003851,03,20171220,DAL,DELTA AIR LINES INC,712973000.0000,7226140.0000,5.0200,9,56.2200,11,605,600
003851,03,20171221,DAL,DELTA AIR LINES INC,712973000.0000,8202835.0000,5.0200,9,56.0300,11,605,600
003851,03,20171222,DAL,DELTA AIR LINES INC,712973000.0000,3891435.0000,5.0200,9,56.0300,11,605,600
003851,03,20171226,DAL,DELTA AIR LINES INC,712973000.0000,3276436.0000,5.0200,9,56.4300,11,605,600
003851,03,20171227,DAL,DELTA AIR LINES INC,712973000.0000,3760789.0000,5.0200,9,56.1200,11,605,600
003851,03,20171228,DAL,DELTA AIR LINES INC,712973000.0000,3643598.0000,5.0200,9,56.3500,11,605,600
003851,03,20171229,DAL,DELTA AIR LINES INC,712973000.0000,3114996.0000,5.0200,9,56.0000,11,605,600
003851,03,20180102,DAL,DELTA AIR LINES INC,712973000.0000,5296899.0000,5.0200,9,56.7400,11,605,600
003851,03,20180103,DAL,DELTA AIR LINES INC,712973000.0000,9331331.0000,5.0200,9,55.6900,11,605,600
003851,03,20180104,DAL,DELTA AIR LINES INC,712973000.0000,9024075.0000,5.0200,9,55.6900,11,605,600
003851,03,20180105,DAL,DELTA AIR LINES INC,712973000.0000,5151415.0000,5.0200,9,55.9700,11,605,600
003851,03,20180108,DAL,DELTA AIR LINES INC,712973000.0000,9465530.0000,5.0200,9,54.6800,11,605,600
003851,03,20180109,DAL,DELTA AIR LINES INC,712973000.0000,10187730.0000,5.0200,9,54.1700,11,605,600
003851,03,20180110,DAL,DELTA AIR LINES INC,712973000.0000,12269990.0000,5.0200,9,55.8600,11,605,600
003851,03,20180111,DAL,DELTA AIR LINES INC,712973000.0000,25844030.0000,4.9300,12,58.5200,11,605,600
003851,03,20180112,DAL,DELTA AIR LINES INC,712973000.0000,12124340.0000,4.9300,12,59.8300,11,605,600
003851,03,20180116,DAL,DELTA AIR LINES INC,712973000.0000,12016930.0000,4.9300,12,59.3500,11,605,600
003851,03,20180117,DAL,DELTA AIR LINES INC,712973000.0000,6068936.0000,4.9300,12,59.7200,11,605,600
003851,03,20180118,DAL,DELTA AIR LINES INC,712973000.0000,5845288.0000,4.9300,12,59.4500,11,605,600
003851,03,20180119,DAL,DELTA AIR LINES INC,712973000.0000,6147967.0000,4.9300,12,60.0100,11,605,600
003851,03,20180122,DAL,DELTA AIR LINES INC,712973000.0000,7041488.0000,4.9300,12,60.1300,11,605,600
003851,03,20180123,DAL,DELTA AIR LINES INC,712973000.0000,7146292.0000,4.9300,12,59.9300,11,605,600
003851,03,20180124,DAL,DELTA AIR LINES INC,712973000.0000,21204740.0000,4.9300,12,56.8000,11,605,600
003851,03,20180125,DAL,DELTA AIR LINES INC,712973000.0000,18293810.0000,4.9300,12,54.8100,11,605,600
003851,03,20180126,DAL,DELTA AIR LINES INC,712973000.0000,9323781.0000,4.9300,12,55.2600,11,605,600
003851,03,20180129,DAL,DELTA AIR LINES INC,712973000.0000,8765268.0000,4.9300,12,55.7600,11,605,600
003851,03,20180130,DAL,DELTA AIR LINES INC,712973000.0000,7008086.0000,4.9300,12,56.1200,11,605,600
003851,03,20180131,DAL,DELTA AIR LINES INC,712973000.0000,8599022.0000,4.9300,12,56.7700,11,605,600
003851,03,20180201,DAL,DELTA AIR LINES INC,712973000.0000,5492322.0000,4.9300,12,56.4200,11,605,600
003851,03,20180202,DAL,DELTA AIR LINES INC,712973000.0000,8948427.0000,4.9300,12,54.6200,11,605,600
003851,03,20180205,DAL,DELTA AIR LINES INC,712973000.0000,9394425.0000,4.9300,12,52.5200,11,605,600
003851,03,20180206,DAL,DELTA AIR LINES INC,712973000.0000,12240440.0000,4.9300,12,53.1000,11,605,600
003851,03,20180207,DAL,DELTA AIR LINES INC,712973000.0000,8992171.0000,4.9300,12,53.8500,11,605,600
003851,03,20180208,DAL,DELTA AIR LINES INC,712973000.0000,12178390.0000,4.9300,12,51.2300,11,605,600
003851,03,20180209,DAL,DELTA AIR LINES INC,712973000.0000,19046880.0000,4.9300,12,50.4600,11,605,600
003851,03,20180212,DAL,DELTA AIR LINES INC,712973000.0000,10607490.0000,4.9300,12,52.0500,11,605,600
003851,03,20180213,DAL,DELTA AIR LINES INC,712973000.0000,8219008.0000,4.9300,12,52.1700,11,605,600
003851,03,20180214,DAL,DELTA AIR LINES INC,712973000.0000,7797650.0000,4.9300,12,52.2000,11,605,600
003851,03,20180215,DAL,DELTA AIR LINES INC,712973000.0000,4869666.0000,4.9300,12,52.9500,11,605,600
003851,03,20180216,DAL,DELTA AIR LINES INC,712973000.0000,5541311.0000,4.9300,12,52.8500,11,605,600
003851,03,20180220,DAL,DELTA AIR LINES INC,712973000.0000,6718450.0000,4.9300,12,52.4700,11,605,600
003851,03,20180221,DAL,DELTA AIR LINES INC,712973000.0000,7599411.0000,4.9300,12,53.1600,11,605,600
003851,03,20180222,DAL,DELTA AIR LINES INC,712973000.0000,4898713.0000,4.9300,12,52.5500,11,605,600
003851,03,20180223,DAL,DELTA AIR LINES INC,712973000.0000,4261097.0000,4.9300,12,53.4600,11,605,600
003851,03,20180226,DAL,DELTA AIR LINES INC,706913000.0000,7397265.0000,4.9300,12,54.6900,11,605,600
003851,03,20180227,DAL,DELTA AIR LINES INC,706913000.0000,5922164.0000,4.9300,12,53.6200,11,605,600
003851,03,20180228,DAL,DELTA AIR LINES INC,706913000.0000,6287886.0000,4.9300,12,53.9000,11,605,600
003851,03,20180301,DAL,DELTA AIR LINES INC,706913000.0000,7867141.0000,4.9300,12,53.3500,11,605,600
003851,03,20180302,DAL,DELTA AIR LINES INC,706913000.0000,6847260.0000,4.9300,12,53.2600,11,605,600
003851,03,20180305,DAL,DELTA AIR LINES INC,706913000.0000,5957401.0000,4.9300,12,53.7900,11,605,600
003851,03,20180306,DAL,DELTA AIR LINES INC,706913000.0000,4647449.0000,4.9300,12,53.8400,11,605,600
003851,03,20180307,DAL,DELTA AIR LINES INC,706913000.0000,4533996.0000,4.9300,12,53.5300,11,605,600
003851,03,20180308,DAL,DELTA AIR LINES INC,706913000.0000,6666625.0000,4.9300,12,54.6400,11,605,600
003851,03,20180309,DAL,DELTA AIR LINES INC,706913000.0000,6950557.0000,4.9300,12,56.0900,11,605,600
003851,03,20180312,DAL,DELTA AIR LINES INC,706913000.0000,6337370.0000,4.9300,12,56.1600,11,605,600
003851,03,20180313,DAL,DELTA AIR LINES INC,706913000.0000,9107180.0000,4.9300,12,56.5900,11,605,600
003851,03,20180314,DAL,DELTA AIR LINES INC,706913000.0000,7157008.0000,4.9300,12,56.1500,11,605,600
003851,03,20180315,DAL,DELTA AIR LINES INC,706913000.0000,4210060.0000,4.9300,12,56.3400,11,605,600
003851,03,20180316,DAL,DELTA AIR LINES INC,706913000.0000,6544660.0000,4.9300,12,56.6900,11,605,600
003851,03,20180319,DAL,DELTA AIR LINES INC,706913000.0000,6086815.0000,4.9300,12,55.9600,11,605,600
003851,03,20180320,DAL,DELTA AIR LINES INC,706913000.0000,4357045.0000,4.9300,12,56.5000,11,605,600
003851,03,20180321,DAL,DELTA AIR LINES INC,706913000.0000,9304916.0000,4.9300,12,55.9500,11,605,600
003851,03,20180322,DAL,DELTA AIR LINES INC,706913000.0000,6580241.0000,4.9300,12,54.6700,11,605,600
003851,03,20180323,DAL,DELTA AIR LINES INC,706913000.0000,7321404.0000,4.9300,12,53.9000,11,605,600
003851,03,20180326,DAL,DELTA AIR LINES INC,706913000.0000,5796461.0000,4.9300,12,55.0600,11,605,600
003851,03,20180327,DAL,DELTA AIR LINES INC,706913000.0000,6690121.0000,4.9300,12,54.2600,11,605,600
003851,03,20180328,DAL,DELTA AIR LINES INC,706913000.0000,7473502.0000,4.9300,12,53.9300,11,605,600
003851,03,20180329,DAL,DELTA AIR LINES INC,706913000.0000,5954704.0000,4.9300,12,54.8100,11,605,600
003851,03,20180402,DAL,DELTA AIR LINES INC,706913000.0000,10190450.0000,4.9300,12,51.9500,11,605,600
003851,03,20180403,DAL,DELTA AIR LINES INC,706913000.0000,6776025.0000,4.9300,12,53.7200,11,605,600
003851,03,20180404,DAL,DELTA AIR LINES INC,706913000.0000,6370251.0000,4.9300,12,53.8600,11,605,600
003851,03,20180405,DAL,DELTA AIR LINES INC,706913000.0000,4416012.0000,4.9300,12,54.2100,11,605,600
003851,03,20180406,DAL,DELTA AIR LINES INC,706913000.0000,6904631.0000,4.9300,12,53.0500,11,605,600
003851,03,20180409,DAL,DELTA AIR LINES INC,706913000.0000,6157707.0000,4.9300,12,52.5600,11,605,600
003851,03,20180410,DAL,DELTA AIR LINES INC,706913000.0000,12279240.0000,4.9300,12,52.3600,11,605,600
003851,03,20180411,DAL,DELTA AIR LINES INC,706913000.0000,7786334.0000,4.9300,12,51.4700,11,605,600
003851,03,20180412,DAL,DELTA AIR LINES INC,706913000.0000,12700380.0000,4.9300,12,52.9800,11,605,600
003851,03,20180413,DAL,DELTA AIR LINES INC,702478000.0000,9913680.0000,4.9400,3,52.9200,11,605,600
003851,03,20180416,DAL,DELTA AIR LINES INC,702478000.0000,9465005.0000,4.9400,3,54.3000,11,605,600
003851,03,20180417,DAL,DELTA AIR LINES INC,702478000.0000,7363138.0000,4.9400,3,54.5500,11,605,600
003851,03,20180418,DAL,DELTA AIR LINES INC,702478000.0000,7467137.0000,4.9400,3,55.2100,11,605,600
003851,03,20180419,DAL,DELTA AIR LINES INC,702478000.0000,5216932.0000,4.9400,3,55.0700,11,605,600
003851,03,20180420,DAL,DELTA AIR LINES INC,702478000.0000,7421612.0000,4.9400,3,55.4000,11,605,600
003851,03,20180423,DAL,DELTA AIR LINES INC,702478000.0000,5360408.0000,4.9400,3,54.6100,11,605,600
003851,03,20180424,DAL,DELTA AIR LINES INC,702478000.0000,7654277.0000,4.9400,3,53.8100,11,605,600
003851,03,20180425,DAL,DELTA AIR LINES INC,702478000.0000,7219837.0000,4.9400,3,54.6500,11,605,600
003851,03,20180426,DAL,DELTA AIR LINES INC,702478000.0000,12123940.0000,4.9400,3,53.1300,11,605,600
003851,03,20180427,DAL,DELTA AIR LINES INC,702478000.0000,5698961.0000,4.9400,3,53.5000,11,605,600
003851,03,20180430,DAL,DELTA AIR LINES INC,702478000.0000,8167720.0000,4.9400,3,52.2200,11,605,600
003851,03,20180501,DAL,DELTA AIR LINES INC,701477000.0000,6797858.0000,4.9400,3,52.7400,11,605,600
003851,03,20180502,DAL,DELTA AIR LINES INC,701477000.0000,5141489.0000,4.9400,3,52.3600,11,605,600
003851,03,20180503,DAL,DELTA AIR LINES INC,701477000.0000,7039314.0000,4.9400,3,51.7900,11,605,600
003851,03,20180504,DAL,DELTA AIR LINES INC,701477000.0000,4534589.0000,4.9400,3,52.3400,11,605,600
003851,03,20180507,DAL,DELTA AIR LINES INC,701477000.0000,6055615.0000,4.9400,3,51.9000,11,605,600
003851,03,20180508,DAL,DELTA AIR LINES INC,701477000.0000,6361058.0000,4.9400,3,52.3700,11,605,600
003851,03,20180509,DAL,DELTA AIR LINES INC,701477000.0000,8403812.0000,4.9400,3,51.6200,11,605,600
003851,03,20180510,DAL,DELTA AIR LINES INC,701477000.0000,7563296.0000,4.9400,3,52.0600,11,605,600
003851,03,20180511,DAL,DELTA AIR LINES INC,701477000.0000,7800515.0000,4.9400,3,52.9000,11,605,600
003851,03,20180514,DAL,DELTA AIR LINES INC,701477000.0000,10466440.0000,4.9400,3,52.0900,11,605,600
003851,03,20180515,DAL,DELTA AIR LINES INC,701477000.0000,6565383.0000,4.9400,3,52.3700,11,605,600
003851,03,20180516,DAL,DELTA AIR LINES INC,701477000.0000,6996943.0000,4.9400,3,53.4800,11,605,600
003851,03,20180517,DAL,DELTA AIR LINES INC,701477000.0000,6062288.0000,4.9400,3,53.1000,11,605,600
003851,03,20180518,DAL,DELTA AIR LINES INC,701477000.0000,5819022.0000,4.9400,3,52.9500,11,605,600
003851,03,20180521,DAL,DELTA AIR LINES INC,701477000.0000,5406856.0000,4.9400,3,53.9800,11,605,600
003851,03,20180522,DAL,DELTA AIR LINES INC,701477000.0000,4943648.0000,4.9400,3,53.5200,11,605,600
003851,03,20180523,DAL,DELTA AIR LINES INC,701477000.0000,3691533.0000,4.9400,3,53.4000,11,605,600
003851,03,20180524,DAL,DELTA AIR LINES INC,701477000.0000,5219812.0000,4.9400,3,54.4000,11,605,600
003851,03,20180525,DAL,DELTA AIR LINES INC,701477000.0000,7596159.0000,4.9400,3,55.8700,11,605,600
003851,03,20180529,DAL,DELTA AIR LINES INC,701477000.0000,6544413.0000,4.9400,3,54.2300,11,605,600
003851,03,20180530,DAL,DELTA AIR LINES INC,701477000.0000,4149367.0000,4.9400,3,54.3100,11,605,600
003851,03,20180531,DAL,DELTA AIR LINES INC,701477000.0000,5365467.0000,4.9400,3,54.0500,11,605,600
003851,03,20180601,DAL,DELTA AIR LINES INC,701477000.0000,4308215.0000,4.9400,3,54.4200,11,605,600
003851,03,20180604,DAL,DELTA AIR LINES INC,701477000.0000,4446390.0000,4.9400,3,55.1900,11,605,600
003851,03,20180605,DAL,DELTA AIR LINES INC,701477000.0000,4958438.0000,4.9400,3,54.6700,11,605,600
003851,03,20180606,DAL,DELTA AIR LINES INC,701477000.0000,10813180.0000,4.9400,3,54.1700,11,605,600
003851,03,20180607,DAL,DELTA AIR LINES INC,701477000.0000,6831386.0000,4.9400,3,53.4600,11,605,600
003851,03,20180608,DAL,DELTA AIR LINES INC,701477000.0000,5858369.0000,4.9400,3,54.0900,11,605,600
003851,03,20180611,DAL,DELTA AIR LINES INC,701477000.0000,6786907.0000,4.9400,3,54.8900,11,605,600
003851,03,20180612,DAL,DELTA AIR LINES INC,701477000.0000,5239551.0000,4.9400,3,54.5500,11,605,600
003851,03,20180613,DAL,DELTA AIR LINES INC,701477000.0000,4196721.0000,4.9400,3,54.6500,11,605,600
003851,03,20180614,DAL,DELTA AIR LINES INC,701477000.0000,5443681.0000,4.9400,3,54.9000,11,605,600
003851,03,20180615,DAL,DELTA AIR LINES INC,701477000.0000,8068285.0000,4.9400,3,55.1800,11,605,600
003851,03,20180618,DAL,DELTA AIR LINES INC,701477000.0000,5787756.0000,4.9400,3,54.8000,11,605,600
003851,03,20180619,DAL,DELTA AIR LINES INC,701477000.0000,5830768.0000,4.9400,3,53.7800,11,605,600
003851,03,20180620,DAL,DELTA AIR LINES INC,701477000.0000,4541273.0000,4.9400,3,53.8400,11,605,600
003851,03,20180621,DAL,DELTA AIR LINES INC,701477000.0000,4806213.0000,4.9400,3,53.7300,11,605,600
003851,03,20180622,DAL,DELTA AIR LINES INC,701477000.0000,11051210.0000,4.9400,3,52.7200,11,605,600
003851,03,20180625,DAL,DELTA AIR LINES INC,701477000.0000,7540161.0000,4.9400,3,51.3100,11,605,600
003851,03,20180626,DAL,DELTA AIR LINES INC,701477000.0000,4810311.0000,4.9400,3,51.0700,11,605,600
003851,03,20180627,DAL,DELTA AIR LINES INC,701477000.0000,8992245.0000,4.9400,3,49.8900,11,605,600
003851,03,20180628,DAL,DELTA AIR LINES INC,701477000.0000,6861825.0000,4.9400,3,49.8000,11,605,600
003851,03,20180629,DAL,DELTA AIR LINES INC,701477000.0000,6688225.0000,4.9400,3,49.5400,11,605,600
003851,03,20180702,DAL,DELTA AIR LINES INC,701477000.0000,8299974.0000,4.9400,3,49.9200,11,605,600
003851,03,20180703,DAL,DELTA AIR LINES INC,701477000.0000,6449474.0000,4.9400,3,48.7800,11,605,600
003851,03,20180705,DAL,DELTA AIR LINES INC,701477000.0000,6329657.0000,4.9400,3,49.2600,11,605,600
003851,03,20180706,DAL,DELTA AIR LINES INC,701477000.0000,4903015.0000,4.9400,3,49.5800,11,605,600
003851,03,20180709,DAL,DELTA AIR LINES INC,701477000.0000,7894742.0000,4.9400,3,50.5100,11,605,600
003851,03,20180710,DAL,DELTA AIR LINES INC,701477000.0000,7346823.0000,4.9400,3,50.6000,11,605,600
003851,03,20180711,DAL,DELTA AIR LINES INC,701477000.0000,10394600.0000,4.9400,3,49.8400,11,605,600
003851,03,20180712,DAL,DELTA AIR LINES INC,701477000.0000,12623600.0000,4.9400,3,50.7300,11,605,600
003851,03,20180713,DAL,DELTA AIR LINES INC,691331000.0000,6835831.0000,4.7800,6,50.7700,11,605,600
003851,03,20180716,DAL,DELTA AIR LINES INC,691331000.0000,8602767.0000,4.7800,6,50.6700,11,605,600
003851,03,20180717,DAL,DELTA AIR LINES INC,691331000.0000,5297207.0000,4.7800,6,51.1400,11,605,600
003851,03,20180718,DAL,DELTA AIR LINES INC,691331000.0000,10211150.0000,4.7800,6,52.8000,11,605,600
003851,03,20180719,DAL,DELTA AIR LINES INC,691331000.0000,6357539.0000,4.7800,6,53.0000,11,605,600
003851,03,20180720,DAL,DELTA AIR LINES INC,691331000.0000,6650348.0000,4.7800,6,51.9900,11,605,600
003851,03,20180723,DAL,DELTA AIR LINES INC,691331000.0000,4508016.0000,4.7800,6,52.2400,11,605,600
003851,03,20180724,DAL,DELTA AIR LINES INC,691331000.0000,4651871.0000,4.7800,6,51.6800,11,605,600
003851,03,20180725,DAL,DELTA AIR LINES INC,691331000.0000,4727379.0000,4.7800,6,51.6600,11,605,600
003851,03,20180726,DAL,DELTA AIR LINES INC,691331000.0000,10293700.0000,4.7800,6,53.9800,11,605,600
003851,03,20180727,DAL,DELTA AIR LINES INC,691331000.0000,6561006.0000,4.7800,6,54.4600,11,605,600
003851,03,20180730,DAL,DELTA AIR LINES INC,691331000.0000,5676640.0000,4.7800,6,53.7900,11,605,600
003851,03,20180731,DAL,DELTA AIR LINES INC,691331000.0000,6048094.0000,4.7800,6,54.4200,11,605,600
003851,03,20180801,DAL,DELTA AIR LINES INC,691331000.0000,4203391.0000,4.7800,6,53.5900,11,605,600
003851,03,20180802,DAL,DELTA AIR LINES INC,691331000.0000,4483603.0000,4.7800,6,53.9100,11,605,600
003851,03,20180803,DAL,DELTA AIR LINES INC,691331000.0000,3147293.0000,4.7800,6,54.2600,11,605,600
